Text,Toxic/Not Toxic
@DimaSadek يا ويلي ولك حتى كلمة لسيد بدو مين يفسرك اياه والله متعبه انت خلص احكي وفهمي وحللي متل ما بدك ستين عمرك لتفهمي �,0
@DimaSadek اليوم وصلك حقك لما تبين أنهم حثالة المجتمع �,0
@berrynawal الله يحميكي ست نوال انت وكل اللي معك,0
@DimaSadek والله انك غبية و تافهة ��,1
@yumnafawaz @DimaSadek #ديما_الواطية  و #يمنى_بتلدغ,1
@DimaSadek أنا حدا بيرفض التبعية بس بقتنع من الصادق وبحترم رأيه، وما بالضرورة ينعمل حملة تجييش عليه��‍♀️,0
@DimaSadek موتي يا مريضة� غصب عنك اشرف منهم  ومنك يا بلا شرف,1
@DimaSadek لو بتخرسي وحاجك تحليلاتك الغبيه غبيه لدرجه,1
@DimaSadek كلن رح يفلو ورئيسك باقي غصب عن يلي مشغلك !,0
@DimaSadek مقال فتنوي لايفيد الثورة بل يضرها للأسف....,0
@berrynawal عّم تمزحي مش بس انو مزحك تقيل الا انو كذابة كمان,1
@DimaSadek يا حلوة واللي كانو  قطعين الطرق شو بقولون,0
"@ali_silia @DimaSadek @washingtonpost @elopezgross احد الممولين لها والداعمين 
كمشناكي يا آدمية �����",0
@DimaSadek ثورتك صارت مفضوحة.. كيف بدك تواجهي ربك انت؟؟,0
@DimaSadek هلأ تذكرتي طرابلس � عجبي منكن يا راكبات امواج قد تغرقكنّ #طرابلس_تنتفض #طرابلس_عاصمة_الثورة,0
اداش قبضت نانسي السبع على علمكن,0
"@DimaSadek انتي انسانة عايشة على البهدلة � او بقلك عفوا اني قلتلك انسانة لاني بهدلت الانسانية 
#ديما_الواطية",1
سلام، انتي اللي ذكرتك نانسي السبع اليوم؟ https://t.co/7PRNUA341Z,0
@DimaSadek انتي شو دخلك ب لبنان ؟؟؟�� ليش انتي لبنانيه ��,0
@DimaSadek نسيت قلك  إنوا ما حدا منحط ووضيع من بعدك,1
"@DimaSadek لوين بدك توصلي بهالتغريدة؟
يعني بدك اللي ما نزل ينزل والناس تقتل بعضها وبتكوني انبسطتي؟
انتي شو خصك بالث… https://t.co/rLDncDNQ9h",0
@yumnafawaz انه عملو تسوية سوا وبيفللوا سوا. مش هيك؟,0
@DimaSadek الله لا يوفقهم وانشاله كل مين مد ايدو على مال الشعب بيعمى وما يلاقي حدًا يلمو,0
@DimaSadek #ديما_الواطية  شدي همتي بتجيب مركز احسن �,1
@DimaSadek أوسخ إعلامية بتاريخ البشرية,1
@yumnafawaz بتمنى منك تطلعي مباشر وتحكي هلحكي لنشوف اذا منفهم عليك شي كلمة,0
RT @NicoleHajal: #كلنا_ديما_صادق اليوم وبكرا واللي بعد بعدوا ❤️❤️❤️❤️❤️ @DimaSadek https://t.co/qMT2KU1Nlf,0
منحبك #نوال_بري @berrynawal,0
@DimaSadek و بعتو زعرانن على المظاهرة,0
"@DimaSadek ابشع شي بالحياة لما بكون الانسان ما عارف شو بدو بالظبط.
وانت وحدة من هودي الناس",0
@joellebouyounes @adelkaram9 اكيد رح تكوني منورة متل العادي,0
@berrynawal كل احترام لكي يا حرة,0
"@DimaSadek ديما يا غبية
 حزب الله ما بيتصرف تصرفات صبيانية متل للي عم بيصير.حزب الله إذا أراد لاقتلع التظاهرات من ا… https://t.co/eg9CgDkaCm",1
@George_s1st مين #ديما_الواطية,1
@Jessicaazar نسيتي حالك كنتي مرشحة عن القوات؟ استحي شوي وبلا مواعظ,1
ولله انك بتشرفي الصحافة الحرة .... شكراً @yumnafawaz https://t.co/KWMrLGYyZF,0
@Khaled22738401 @NicoleHajal @Samia77881 بول البعير كتير عليك,1
@DimaSadek كاذبة وقابضة,1
@DimaSadek @washingtonpost @elopezgross ياسين جابر بحب الرز,0
@crixus_ar @DimaSadek من قلة أخلاقها كان هين عليها تسب امهات العالم بس ما قدرت تتحمل امها تنسبّ. اللي ما بترضي ع حا… https://t.co/YkkRObwvi3,0
"@Jessicaazar ما بفتكر انك على صواب 
لان نصف الشعب ليس معكم 
ولا يوءيدكم لان كل اخباركم 
وخدماتكم مقابل ثمن مادي",0
RT @Eliii_as: أنا السبت رح خصصلك شعار اليافطة لإلك. لأنو بقص إيدي إذا في حدا كذاب وجوعان قدّك. عم تتفوّقي عالسياسيين.  @DimaSadek,1
@yumnafawaz الله يوفقك سمعينا سكوتك,0
"@DimaSadek انت اعلامية كيف بتحكي بهاللهجة السوقية؟ 
روحي اشتغلي على أدائك بالنشرة حاج بتقضيها زعيق",0
"@Sky_Walker000 @DimaSadek انه حرام 
هي حلوة كتير كانت. هلق ما بعرف ليه هلقد تعبانة",0
"@DimaSadek شو القصة لعب ولاد صغار...جبران قال وهيدا إجا وهيداك راح
الظاهر بعد ما وصل الصوت بشكل واضح
كل البلا والخراب من جبران",0
"@berrynawal انا متلك لما انضرب بصباط اول شي بشوف نمرتو
يدحريشك شو هبلة",1
"@yumnafawaz At least 
ظبتي حواجبك شوي و سؤال كيف صرتي اعلامية؟",1
@berrynawal انت اصيلة وبنت اصول,0
@DimaSadek هبل يهبلك اكتر ما انتي هبلة,1
@yumnafawaz من هؤلاء!!! ليه بطلتي تعرفي تقري شو مكتوب!!! مخابرات الجيش!! هلقد شايفينا بهايم يعني وجايين تستلمونا!!! من هؤلاء!!!!!,0
@batoulana11 @DimaSadek ���لك الله محييكي �✌️,0
"تقرير اكثر من رائع ... من الجنوب ، شكراً@NicoleHajal وناطرين هيك تقرير عن صيدا وكل الجنوب.
#لبنان_يتنفض 
@DimaSadek https://t.co/N0FnmiGVdz",0
@CynthiaAntoun @joellebouyounes فهمتك غلط بعتذر � فكرتك عمتدافعي عالمعتدين ⚘�,0
@NicoleHajal شو بتفرق نيكول حجل عن فضل شاكر,0
@DimaSadek إنت بالذات اخرسي قبل ما تجيبي سيرة ناس بتشرفك,1
@DimaSadek ديما كلي هوا هوا كلي ديما,1
"حدا شاف سلاح ظاهر ومجموعات مُسلّحة أو بس نانسي السبع �

#دكانة_الجديد",0
@berrynawal @NBakkour ٤٨ ... شلون تحملتيه,0
@DimaSadek صرمايتو أشرف من راسك خليكي نقبري لعبي ع قدك وما تفكري أنو حجمك بحجم طولك يا ديك النمل,1
@Jenniferkeyrou2 @FatimaAlbadawi1 @DimaSadek @Gebran_Bassil يا ست ام ديما حضرتك ست محترمة بس ليش ما عرفت تربّي ديما,0
RT @elias84k: @DimaSadek سدي بوزك يا #ديما_الواطية,1
@DimaSadek مشكلتلك مفكرة حالك مهضومة وانت كمخة,1
@joellebouyounes @Laraelhachem @hamdan_rima #جيل_الحرية � https://t.co/9yeXcixJ9X,0
@yumnafawaz ولا خبر بتحكي صح,0
@berrynawal #نوال بري خط أحمر,0
@NicoleHajal ١٣ يوم تجييش ما بكفيكي يا هبلا؟,1
@DimaSadek رجعتي دشرتي يا ديما الواطيه,1
@fakihn @DimaSadek والمنظمة ما بدا مصاري يا زيكو متل المحكمة الدولية بعدو عم ندفع من مالنا,0
"@DimaSadek هوي مش يفهم شو عم بيقول 
#ديما_الجريئة
@DimaSadek",0
@DimaSadek ديما انت من الزعران ومشغلينك الزعران انت بوق صهيوني قذر,1
@Arabi21News @DimaSadek واطية #ديما_الواطية,1
@yumnafawaz روحي إنضبي ولي,1
@DimaSadek انشالله بيقبرك عن قريب,1
"@DimaSadek يا بقرة... سماحتو قال لن يسقط العهد  
العمى شو دبة",1
@Ali_q8e @tantouna_5 @NicoleHajal من كل عقلكن عم تفكروا بهيك أمور تافها لبلد ضاع  أنتو همكن السيد شو حاطة وراه هيدي #الفتن بذاتها,0
@DimaSadek كنت قول عنك واعيه . بس هلق كتير عليك كلمة هبل,1
@DimaSadek كنا قلنالك تفضلي عالنبطية بس مدينة المقاومة ما بتتشرف بواطية متلك تدنس ترابها بصير بدنا بحر لتطهر منك #ديما_الواطية,1
@MwsAmal @yumnafawaz يا الله الذكاء يلي عندك خارق,0
@DimaSadek بس تنزلي ما تنسي تعوي,1
@DimaSadek أكيد ما دفعولك. وما في شي ببلاش.  فينا نعرف شو قدمت مقابل آلمساحة بالواشنطن بوست؟,0
@ghadifrancis @Jessicaazar كيفك نازلة فيهن ���!!,0
"@berrynawal كنا ب #ديما_الوطية
صرنا ب #نوال_البهلة.. يقطع عمرك شو زكية",1
@DimaSadek شو بعد ماصدقتي انو بارمة نص الكرة الارضية,0
@DimaSadek انشالله بيقبر قلبك ونخلص من حثالتك,1
@DimaSadek @HichamHaddad57 @LBCI_NEWS إذا كان الفاسدون العريقون (بكفي السنيورة) يدخلون حلبة استغلال الاحتجاج فما ال… https://t.co/bRVmebH4GM,0
@DimaSadek خلص يا بهيمه انت وحدي بلا دين راس فتنه انت,1
@yumnafawaz @YYYYYounes انت بعيده وعم تنظري احد رؤساء المحاور هو الذي افتعل المشكل,0
عيب عليكي يا نانسي السبع,1
@DimaSadek يكفي انك حمارة والا كنت حللتي احسن. ؟,1
#نانسي السبع لا تشدي على حالك كتير,0
"نساء #لبنان قلب ثورته
@DimaSadek 
@JoyceakikiMTV 
@PaulaYacoubian",0
@DimaSadek و شو من بعد الإستقالة ؟؟؟,0
@DimaSadek اَي وبعدان سدي نيعك,1
@ali_bk10 @yumnafawaz شو خبيثه,1
@joellebouyounes بطلة. قلبنا معكُن. انتو عم تاكلو كل هل بهدلات بالنيابة عن كل واحد شريف آدمي قاعد بالبيت قرفان من… https://t.co/BhQc4t39PV,0
@DimaSadek اذا بتفهمي،  حتى لو كنتي ساقطة فما بيمنع يدافع عنك كمان. عادي,1
@yumnafawaz والله يا ست لما بتحكي ب هاي الطريقة منسمعك سمعو السيد مليح بقلوبكم بتعرفو انو هوي اكتر واحد متلنا ومتلكم,0
@DimaSadek #السيد_حسن_نصر_الله داعم أساسي لمطالب المتظاهرين السلميين وفي مقدمتها محاربة الفساد والعيش الكريم.. البع… https://t.co/aMAOF1NTdX,0
@DimaSadek اه يا هبيله من وين بتجيبي الفهم  انت عندك عقل,1
@DimaSadek @mapakao انشالله بيقبرك كلك على بعضك لانك بلا فهم واضح انك غشيمه مش رح قللك عم تستغشمي العالم لان العالم… https://t.co/EvOH8U4jvY,1
"@DimaSadek @AhmadBallout15 ديما..عملي ريسيرتش عن ٧ ايار و شوفي المخطط اللي كان مرسوم للبنان..
لولا ٧ ايار كان لبنان… https://t.co/lOQKAli4oe",0
@DimaSadek انضبي يا مرتزقة,1
"@DimaSadek #ديما_الوطية قال العهد مش الحكومة 
بس قلبك معمي �",1
@DimaSadek يلعن البطن اللي جابتك,1
@DimaSadek انت وحدة فاسدة ومفسدة وساقطة,1
@DimaSadek نصرالله اكيد ما عنده زعران وأنتي بتعرفي هالشي كتير منيح وهيدا الشي بالظبط يلي زاعج ناس كتير وخصوصا وحدة متلك تافهة بصفة إعلامية,1
@DimaSadek مين علمك اللغة العربية ؟؟؟ ما نفع الإنسان اذا امتلئت جيوبه بالمال المشبوه وخسر كرامته �,0
"تحية وطنية وثورية للمراسلات الجريئات 
@AkikiJoyce @berrynawal في كل الثورات الشرفاء مستهدفين ...
كل التضامن والإنحناء أمام تضحياتكن .",0
@DimaSadek نشالله بتنقبري بحظيرة خنازير يا #ديما_الواطية,1
@GeorgesSfeir14 @DimaSadek كلن يعني كلن هيدا شعارنا و انا 6 سنين و بعدني بالغربة و انا ضد الكل بس انا هاجمتها لان ف… https://t.co/wqZnDVs4dF,0
@NadimKoteich @aliimortada @DimaSadek @HichamHaddad57 ازا اميركا عم توزع مناقيش زعتر تحت .تنزل ايران توزع مناقيش بيتزا .مش تطلع العالم,0
@DimaSadek قال لا نؤيد سقوط الحكومة هبلة فهمنا كمان طرشة��,1
@DimaSadek حبيت صبح عليكي دمدوم بونجور  خلي زوجك يشوفهم بلكي بيتعلم الرجوله شوي وبضبك حاجتك فلتانه شفناكي مبارك من… https://t.co/GngBKjnqeq,1
